,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,smart_9_normalized,smart_10_normalized,smart_11_normalized,smart_12_normalized,smart_13_normalized,smart_15_normalized,smart_22_normalized,smart_183_normalized,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_189_normalized,smart_190_normalized,smart_191_normalized,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_199_normalized,smart_200_normalized,smart_201_normalized,smart_220_normalized,smart_222_normalized,smart_223_normalized,smart_224_normalized,smart_225_normalized,smart_226_normalized,smart_240_normalized,smart_241_normalized,smart_242_normalized,smart_250_normalized,smart_251_normalized,smart_252_normalized,smart_254_normalized,smart_255_normalized
25798,2016-01-01,Z1Z04JE6,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,85,,97,100,,100,,,,100.0,100.0,100.0,100.0,99.0,73.0,100.0,100.0,100.0,27.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
25858,2016-01-01,Z1Z04CFC,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,83.0,65.0,100.0,100.0,100.0,35.0,33.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
26044,2016-01-01,Z1Z06H9D,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
26293,2016-01-01,Z1Z04F4S,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
26845,2016-01-01,Z1Z0306R,ST4000DX000,1.976651427858e-311,0,103,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,67.0,100.0,100.0,100.0,33.0,63.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
27828,2016-01-01,Z1Z02QVL,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,62.0,100.0,100.0,100.0,38.0,33.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
28078,2016-01-01,Z1Z06H17,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,93,,80,100,,100,,,,100.0,100.0,100.0,100.0,99.0,74.0,100.0,100.0,100.0,26.0,35.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
28376,2016-01-01,Z1Z06HT3,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,63.0,100.0,100.0,100.0,37.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
28824,2016-01-01,Z1Z03G7Q,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,69.0,100.0,100.0,100.0,31.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
28874,2016-01-01,Z1Z06H8S,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,69.0,100.0,100.0,100.0,31.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
28897,2016-01-01,Z1Z03Y5A,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,63.0,100.0,100.0,100.0,37.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
29722,2016-01-01,Z1Z044LE,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
29778,2016-01-01,Z1Z0449D,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,67.0,100.0,100.0,100.0,33.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
29846,2016-01-01,Z1Z05P03,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,97.0,61.0,100.0,100.0,100.0,39.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
30382,2016-01-01,Z1Z03F4F,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,91.0,67.0,100.0,100.0,100.0,33.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
30528,2016-01-01,Z1Z058J5,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
30820,2016-01-01,Z1Z04XQR,ST4000DX000,1.976651427858e-311,0,113,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,33.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
31077,2016-01-01,Z1Z06G70,ST4000DX000,1.976651427858e-311,0,109,,91,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,63.0,100.0,100.0,100.0,37.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
31088,2016-01-01,Z1Z044ET,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,95.0,68.0,100.0,100.0,100.0,32.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
31336,2016-01-01,Z1Z02WT2,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,96.0,67.0,100.0,100.0,100.0,33.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
31612,2016-01-01,Z1Z05G66,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,26.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
33530,2016-01-01,Z1Z04PTT,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,62.0,100.0,100.0,100.0,38.0,35.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
33580,2016-01-01,Z1Z05LLP,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,98.0,65.0,100.0,100.0,100.0,35.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
33610,2016-01-01,Z1Z05QKF,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,95.0,68.0,100.0,100.0,100.0,32.0,49.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
33876,2016-01-01,Z1Z048RF,ST4000DX000,1.976651427858e-311,0,115,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,99.0,74.0,100.0,100.0,100.0,26.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
34035,2016-01-01,Z1Z053A2,ST4000DX000,1.976651427858e-311,0,120,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,61.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
34037,2016-01-01,Z1Z058WL,ST4000DX000,1.976651427858e-311,0,106,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,97.0,71.0,100.0,100.0,100.0,29.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
34724,2016-01-01,Z1Z054BT,ST4000DX000,1.976651427858e-311,0,111,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,98.0,69.0,100.0,100.0,100.0,31.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
34733,2016-01-01,Z1Z054B7,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,65.0,100.0,100.0,100.0,35.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
35332,2016-01-01,Z1Z03G2H,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,33.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
35427,2016-01-01,Z1Z04BDS,ST4000DX000,1.976651427858e-311,0,108,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
35585,2016-01-01,Z1Z05PCG,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
35835,2016-01-01,Z1Z03747,ST4000DX000,1.976651427858e-311,0,112,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
35911,2016-01-01,Z1Z054BY,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,97.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
36208,2016-01-01,Z1Z03E5Y,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,70.0,100.0,100.0,100.0,30.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
36324,2016-01-01,Z1Z03FCX,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,97.0,66.0,100.0,100.0,100.0,34.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
36637,2016-01-01,Z1Z03HW3,ST4000DX000,1.976651427858e-311,0,115,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,97.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
36783,2016-01-01,Z1Z04GMR,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,63.0,100.0,100.0,100.0,37.0,48.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
37003,2016-01-01,Z1Z02XPG,ST4000DX000,1.976651427858e-311,0,112,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,44.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
37152,2016-01-01,Z1Z03EFS,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,85,,97,100,,100,,,,100.0,100.0,100.0,100.0,96.0,76.0,100.0,100.0,100.0,24.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
37585,2016-01-01,Z1Z06G4T,ST4000DX000,1.976651427858e-311,0,120,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
37724,2016-01-01,Z1Z04EC0,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,96.0,63.0,100.0,100.0,100.0,37.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
38507,2016-01-01,Z1Z059JL,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,98.0,66.0,100.0,100.0,100.0,34.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
39224,2016-01-01,Z1Z03EN4,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,48.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
39697,2016-01-01,Z1Z051E7,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,27.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
40016,2016-01-01,Z1Z057JM,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
40365,2016-01-01,Z1Z04FAS,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,91,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,62.0,100.0,100.0,100.0,38.0,38.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
40473,2016-01-01,Z1Z058PG,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,93.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
41011,2016-01-01,Z1Z03F9H,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
41193,2016-01-01,Z1Z03CD0,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,72,100,,100,,,,8.0,100.0,100.0,100.0,99.0,67.0,100.0,100.0,100.0,33.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
42084,2016-01-01,Z1Z05QFE,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,63.0,100.0,100.0,100.0,37.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
42519,2016-01-01,Z1Z04Y4H,ST4000DX000,1.976651427858e-311,0,112,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,99.0,79.0,100.0,100.0,100.0,21.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
42564,2016-01-01,Z1Z053LP,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,98.0,74.0,100.0,100.0,100.0,26.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
42854,2016-01-01,Z1Z047M7,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,33.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
42896,2016-01-01,Z1Z053W6,ST4000DX000,1.976651427858e-311,0,102,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,36.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
42913,2016-01-01,Z1Z053WQ,ST4000DX000,1.976651427858e-311,0,110,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,98.0,65.0,100.0,100.0,100.0,35.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
43119,2016-01-01,Z1Z04JRV,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,31.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
43164,2016-01-01,Z1Z037B9,ST4000DX000,1.976651427858e-311,0,115,,91,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,63.0,100.0,100.0,100.0,37.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
43239,2016-01-01,Z1Z02W5N,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,22.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
43257,2016-01-01,Z1Z03YGT,ST4000DX000,1.976651427858e-311,0,116,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,76.0,100.0,100.0,100.0,24.0,35.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
43420,2016-01-01,Z1Z05JPD,ST4000DX000,1.976651427858e-311,0,107,,91,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,62.0,100.0,100.0,100.0,38.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
43637,2016-01-01,Z1Z0548J,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,93.0,73.0,100.0,100.0,100.0,27.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
44259,2016-01-01,Z1Z053BN,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,33.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
44275,2016-01-01,Z1Z02WNA,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,22.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
45359,2016-01-01,Z1Z06GE3,ST4000DX000,1.976651427858e-311,0,102,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,68.0,100.0,100.0,100.0,32.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
45561,2016-01-01,Z1Z05405,ST4000DX000,1.976651427858e-311,0,120,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,65.0,100.0,100.0,100.0,35.0,33.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
45932,2016-01-01,Z1Z03HAZ,ST4000DX000,1.976651427858e-311,0,111,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
46488,2016-01-01,Z1Z05QM0,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
46509,2016-01-01,Z1Z05LB0,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,26.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
46510,2016-01-01,Z1Z05AF0,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,98.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
46945,2016-01-01,Z1Z053GQ,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
47008,2016-01-01,Z1Z059QB,ST4000DX000,1.976651427858e-311,0,107,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,98.0,69.0,100.0,100.0,100.0,31.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
47013,2016-01-01,Z1Z05HDT,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,27.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
47172,2016-01-01,Z1Z03FQS,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,67.0,100.0,100.0,100.0,33.0,53.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
47173,2016-01-01,Z1Z03FQM,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,97.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
47406,2016-01-01,Z1Z05CAJ,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,53.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
47676,2016-01-01,Z1Z03PWN,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,64.0,100.0,100.0,100.0,36.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
47967,2016-01-01,Z1Z03PLE,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,49.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
48549,2016-01-01,Z1Z06FVG,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,98.0,75.0,100.0,100.0,100.0,25.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
48608,2016-01-01,Z1Z04PR0,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,62.0,100.0,100.0,100.0,38.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
49555,2016-01-01,Z1Z06K9J,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
49556,2016-01-01,Z1Z04V7A,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,98.0,68.0,100.0,100.0,100.0,32.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
49616,2016-01-01,Z1Z030A6,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,67.0,100.0,100.0,100.0,33.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
49664,2016-01-01,Z1Z041E9,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
49711,2016-01-01,Z1Z055BN,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,98.0,69.0,100.0,100.0,100.0,31.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
50522,2016-01-01,Z1Z042YF,ST4000DX000,1.976651427858e-311,0,112,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
50754,2016-01-01,Z1Z03JP0,ST4000DX000,1.976651427858e-311,0,112,,89,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,70.0,100.0,100.0,100.0,30.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
50780,2016-01-01,Z1Z03JPR,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
50902,2016-01-01,Z1Z05PZX,ST4000DX000,1.976651427858e-311,0,109,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,70.0,100.0,100.0,100.0,30.0,53.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
51195,2016-01-01,Z1Z03FAP,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,69.0,67.0,100.0,100.0,100.0,33.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
51279,2016-01-01,Z1Z0279D,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,68.0,100.0,100.0,100.0,32.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
51732,2016-01-01,Z1Z05HDV,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,99.0,65.0,100.0,100.0,100.0,35.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
51833,2016-01-01,Z1Z05P52,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,94.0,66.0,100.0,100.0,100.0,34.0,49.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
51885,2016-01-01,Z1Z03F7T,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,23.0,61.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
52060,2016-01-01,Z1Z05984,ST4000DX000,1.976651427858e-311,0,111,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
52922,2016-01-01,Z1Z06JGJ,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,94,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,31.0,52.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
52932,2016-01-01,Z1Z05AEA,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,86,,97,100,,100,,,,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,26.0,61.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
53256,2016-01-01,Z1Z058NN,ST4000DX000,1.976651427858e-311,0,113,,91,100,100,95,,74,100,,100,,,,100.0,100.0,100.0,100.0,100.0,62.0,100.0,100.0,100.0,38.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
